id,Month,Day,Year,Hour,Minute,Second
11910320,October,23,2013,09,01,01
13272780,May,16,2012,10,27,08
12497641,September,1,2011,17,05,36
12670629,May,31,2012,22,44,57
63332822,October,2,2013,04,00,37
45605439,September,26,2011,08,00,00
3717124,October,24,2012,04,00,00
79869719,February,10,2012,00,45,27
63026132,February,2,2013,05,00,02
57099986,October,31,2010,23,14,01
26768699,February,15,2011,20,01,15
33277347,September,12,2012,08,06,16
78430828,July,25,2012,07,53,24
92875552,May,25,2012,17,39,38
70545401,June,27,2012,22,43,30
41888098,November,30,2012,21,33,18
16501895,March,14,2013,22,19,01
55163626,October,1,2012,09,31,31
4028142,February,11,2011,16,40,37
72424418,June,24,2010,17,46,00
42274806,August,30,2013,21,18,58
93632744,December,6,2011,00,41,29
63288822,September,27,2012,11,01,31
81942592,January,26,2012,00,00,00
96910417,October,28,2010,11,14,27
89418164,February,25,2011,09,06,41
67458786,February,25,2013,17,34,24
99989177,December,28,2012,21,53,26
83397611,March,20,2013,12,26,42
82277529,June,21,2013,11,50,11
83465171,September,1,2011,07,12,29
51557950,October,25,2012,11,01,01
66554377,January,4,2012,14,55,57
75756149,October,31,2012,20,42,01
85416753,February,24,2011,12,34,11
85631371,January,28,2011,14,38,57
9906856,March,6,2012,00,15,15
97883011,November,11,2010,21,00,00
22323715,February,9,2012,18,01,00
11872683,July,14,2010,15,58,29
25239683,April,5,2011,13,16,56
83704272,August,29,2011,14,44,00
31029596,March,16,2012,20,30,00
78785571,November,20,2013,20,27,46
25791404,October,7,2010,14,39,30
37711663,March,13,2013,20,00,00
79336051,September,6,2012,21,07,33
82006821,February,28,2011,00,00,00
14391078,June,29,2010,11,21,37
847105,March,29,2012,17,26,47
33509599,September,27,2012,23,00,14
45569707,August,9,2012,12,40,11
87092063,July,19,2010,04,01,00
38901496,January,30,2013,21,18,42
53408318,June,2,2012,22,01,41
99129386,February,2,2011,21,20,37
75611693,July,29,2010,21,15,23
21453327,August,21,2013,00,47,24
54027272,July,9,2013,21,15,47
15960586,June,20,2013,07,55,44
1650265,December,30,2010,10,42,13
78505427,October,26,2012,04,00,45
36440755,November,17,2010,10,12,01
29558419,April,11,2013,20,48,57
22177616,September,4,2013,13,04,58
61418633,June,18,2010,01,00,00
79244726,September,16,2011,23,00,01
62209774,September,14,2011,20,36,41
61599422,March,31,2011,07,27,50
22708692,August,17,2011,20,11,20
10986220,March,8,2012,01,06,25
3549627,June,4,2013,14,51,34
39106236,August,30,2011,08,29,48
86497003,September,5,2012,08,00,00
71346159,October,12,2010,10,53,47
88502258,April,25,2012,04,01,01
13119641,October,11,2011,13,00,00
71844249,October,6,2013,06,41,41
76148188,February,22,2011,12,06,06
71073140,November,9,2010,11,00,00
64349000,April,18,2012,23,19,44
17188438,December,13,2011,21,41,38
49950351,July,23,2013,04,01,03
69860531,January,24,2013,17,32,06
33716980,September,9,2013,20,26,40
18313257,November,22,2010,21,13,35
5226811,December,19,2011,11,40,55
45898329,December,19,2012,12,01,01
54649780,February,28,2012,18,22,28
47084310,May,15,2013,13,59,42
72447473,September,3,2013,22,22,17
38245827,February,28,2012,22,00,06
78254945,September,18,2013,01,01,00
19657504,October,26,2012,15,23,08
50712375,October,3,2013,04,01,01
22583823,January,20,2013,03,49,08
35335488,February,20,2013,05,00,32
93569090,May,4,2012,04,01,00
46333191,June,14,2012,10,00,00
24944589,April,22,2013,10,57,07
20300345,April,24,2013,18,45,23
12151461,October,5,2011,04,00,01
32000495,October,6,2010,08,28,13
82253553,October,1,2013,10,00,42
45585815,April,30,2012,20,16,52
53499992,February,23,2012,05,01,00
63397279,June,21,2011,08,22,05
69520299,July,21,2011,23,27,03
79255999,March,10,2011,05,01,01
5834217,September,10,2013,20,09,11
33258332,June,29,2010,23,17,18
73646341,February,14,2011,17,12,51
90622770,February,5,2013,08,36,08
91689489,October,8,2010,04,00,07
57572802,May,3,2012,20,37,08
1227449,April,5,2013,04,00,01
79605865,October,4,2013,04,13,12
62903821,March,5,2013,19,26,39
10451315,February,28,2013,21,31,39
62153754,June,8,2012,16,01,29
66570738,June,18,2013,18,13,58
36363480,January,10,2012,23,08,04
93934048,June,12,2013,13,37,45
59719524,March,1,2013,05,38,24
60039375,August,24,2011,20,24,35
96765991,November,29,2011,22,00,07
24075653,May,9,2013,14,37,59
87153231,June,14,2013,10,07,41
92147245,November,12,2010,01,37,40
73752790,April,13,2011,12,58,55
25556429,January,28,2010,09,00,00
47118206,May,15,2012,20,27,12
65007261,March,22,2013,21,30,56
4392987,October,1,2012,06,02,28
47973011,July,25,2012,20,39,02
10492646,July,26,2010,21,01,05
81456532,February,23,2012,01,27,04
96780099,May,16,2011,17,20,52
7142696,September,30,2011,11,01,18
65270218,January,23,2012,08,59,53
76050951,June,23,2010,16,18,32
54998947,April,19,2013,14,52,47
79841196,March,30,2011,20,12,53
49181320,September,14,2012,13,53,39
96058035,November,6,2013,18,06,38
53853033,October,19,2012,10,38,45
85846243,December,1,2011,14,57,35
64812661,April,20,2011,20,14,26
95275351,June,13,2012,07,17,06
33500761,April,24,2013,20,54,35
96877144,May,4,2011,17,24,33
59982000,October,31,2012,04,01,01
53508664,April,24,2013,18,31,04
77549301,December,7,2010,00,00,37
85367505,August,27,2013,09,28,27
17256678,September,13,2011,18,48,55
62164714,December,29,2010,01,20,07
97515410,October,7,2010,20,16,42
59471265,November,21,2012,21,33,13
50654884,October,14,2010,04,04,00
94761440,August,16,2012,18,55,57
96523851,July,29,2010,18,50,58
98744167,November,21,2010,21,39,51
28420026,January,5,2012,21,03,44
45450174,October,2,2013,08,50,27
19706051,January,23,2013,14,52,00
76169443,June,17,2013,10,05,38
34967094,May,4,2011,20,14,58
62819585,August,1,2012,13,00,00
71042155,November,24,2010,00,09,24
92099332,October,24,2013,20,34,19
74347302,April,21,2011,09,22,20
52707737,October,30,2010,21,17,49
42019482,May,16,2011,20,45,24
70905720,June,29,2011,16,47,54
33720310,May,4,2011,18,00,48
89086784,February,13,2013,20,21,55
51558115,March,28,2013,04,01,00
43138675,July,29,2011,20,11,08
54090916,March,11,2013,16,00,20
5299282,December,16,2011,19,38,36
65151600,September,30,2011,11,49,29
21439219,October,9,2013,15,16,46
58491554,November,5,2013,05,01,01
70791211,April,15,2013,14,59,08
60989092,October,6,2010,04,01,00
97101592,July,3,2013,19,44,09
21382280,October,14,2011,00,33,11
52524504,November,6,2013,21,19,17
47969077,September,13,2012,14,51,45
15874223,January,11,2010,22,14,54
97885538,January,11,2013,19,31,02
31023590,September,26,2010,22,09,54
24489843,June,17,2010,20,05,29
55564011,January,17,2013,05,01,01
77170794,June,23,2011,02,14,50
6172402,July,11,2013,21,16,16
75039158,November,23,2010,18,15,14
20058060,October,21,2011,04,01,01
84904659,December,30,2011,21,15,07
90942742,September,24,2012,11,00,01
80830329,September,25,2013,16,08,54
6571148,February,9,2011,21,23,21
1942162,September,20,2011,15,37,05
86752877,January,10,2012,18,50,08
75463951,November,19,2010,00,25,49
31606318,October,20,2012,04,00,01
62177003,January,5,2012,05,00,13
75366093,July,19,2011,04,01,00
1894887,October,5,2010,04,01,00
53406137,March,9,2011,19,47,43
43301636,February,15,2013,01,03,32
98799690,April,26,2012,10,04,46
69122826,January,3,2013,17,54,24
19718233,January,3,2012,05,01,00
33406070,April,25,2012,15,14,31
11416459,October,21,2012,23,27,52
99399637,May,2,2011,20,30,58
56921485,December,21,2011,22,58,45
48905070,April,16,2013,14,57,11
83073922,November,30,2012,16,50,22
77509953,September,4,2013,07,40,05
60552123,May,3,2012,21,00,00
50576943,March,5,2012,11,35,41
71152439,February,5,2013,09,23,24
39581112,October,22,2010,20,09,19
23973723,July,17,2012,18,51,11
67561670,April,29,2013,23,13,05
53461383,July,12,2011,11,01,01
55450966,January,29,2013,12,00,00
99219744,April,25,2012,00,38,32
41177433,September,19,2013,04,01,00
16989727,December,14,2010,19,23,40
23840483,December,1,2011,22,05,10
79700827,December,7,2012,21,08,57
58026992,March,28,2012,12,00,11
2025787,June,14,2010,12,37,24
29655116,October,20,2010,15,08,04
8200039,January,17,2013,02,00,10
97779530,April,18,2011,18,05,05
26981547,August,22,2013,16,32,19
84441915,October,1,2012,16,05,11
94536775,June,24,2011,16,55,22
90788618,October,4,2012,20,16,42
75997850,October,5,2011,20,37,01
18442495,October,27,2010,12,26,53
27067102,August,23,2013,20,42,57
93456341,August,6,2013,01,27,28
18097551,June,8,2013,13,39,39
60397094,February,24,2011,05,00,15
30943311,January,31,2013,21,38,08
81338246,January,7,2013,06,13,51
12737588,August,10,2012,23,00,01
2323833,October,19,2012,20,54,49
96429704,December,7,2011,20,38,14
89863319,February,20,2013,18,01,57
69478560,September,15,2011,20,01,15
87308857,June,19,2013,17,00,00
91441515,March,10,2011,17,19,06
48153893,October,20,2010,15,57,45
31363437,April,4,2013,10,15,40
79758419,December,17,2010,21,54,47
50868952,July,20,2010,13,32,49
22641755,January,11,2013,00,32,27
6907942,September,6,2012,16,04,33
9522725,November,29,2010,21,08,11
93767057,May,17,2011,01,18,38
60023568,November,19,2010,17,46,42
54572176,April,20,2011,00,37,53
20851217,January,30,2013,05,00,40
51706678,September,18,2013,08,38,47
94732058,June,29,2011,10,31,11
32272651,November,21,2012,02,14,26
81463185,May,8,2012,22,13,46
79345263,February,19,2013,15,00,00
66571431,April,26,2013,04,01,00
71660098,October,14,2011,04,00,01
90684042,January,30,2012,13,48,06
80664839,December,4,2012,02,58,43
79146335,February,1,2012,21,15,39
7692359,October,6,2011,04,01,00
29986453,December,17,2010,07,18,39
17194616,January,4,2012,23,01,00
66416489,February,24,2011,19,18,17
1964507,February,11,2013,21,24,06
238418,March,21,2013,13,42,47
75924415,October,12,2011,01,00,00
87563981,July,27,2011,11,01,48
76316171,February,23,2013,05,01,00
56464595,November,17,2012,19,08,16
27918274,August,1,2013,04,00,01
39152133,March,27,2013,13,30,53
9660293,May,6,2013,17,05,00
72408464,February,2,2011,20,04,43
26562639,February,16,2011,21,02,51
54467963,December,1,2010,02,00,00
85550870,September,30,2013,12,19,20
61154343,October,30,2012,06,05,47
78011789,December,12,2012,05,01,00
33699408,October,19,2012,20,39,42
42594239,October,21,2010,17,57,50
67194159,December,5,2011,22,31,58
19785681,December,8,2010,02,40,27
34847866,July,14,2011,13,05,52
74337482,September,23,2010,14,09,15
75637918,May,13,2013,04,01,00
61792307,June,20,2013,20,33,50
72830466,October,23,2013,21,14,47
7907990,October,14,2013,12,00,00
72341037,September,10,2013,20,14,01
69857224,April,22,2012,22,00,42
21986134,February,14,2011,21,06,19
42825541,January,11,2013,05,00,01
56575677,May,17,2013,20,07,44
95306349,December,11,2012,05,01,01
29402508,January,9,2012,22,00,00
29617250,April,27,2011,08,53,14
91062250,September,4,2012,07,34,59
8451613,October,4,2010,21,32,16
32477621,August,16,2011,18,21,32
97701375,July,24,2013,04,04,15
34208418,April,21,2011,14,06,06
14717621,June,6,2012,12,27,29
72152300,August,30,2012,11,09,44
53121029,December,2,2010,20,11,42
91484788,October,18,2011,19,38,47
69015773,October,2,2011,15,34,07
9699283,February,16,2011,22,08,58
45749289,May,18,2011,19,19,18
78651648,December,7,2010,17,04,43
65978769,April,21,2012,04,01,00
24491196,September,25,2012,12,45,31
63197766,August,21,2013,05,13,52
31166648,March,1,2012,08,49,15
53828674,January,11,2012,01,12,50
92247522,March,20,2012,08,40,29
20252842,May,13,2011,16,31,36
46171334,June,29,2012,10,59,00
43891766,November,4,2010,11,01,01
35445775,September,5,2012,22,56,41
30522948,April,10,2013,15,03,12
26236606,June,25,2013,04,01,00
19470618,September,9,2013,20,31,34
1135984,September,7,2012,23,00,00
2087512,November,30,2011,22,46,13
92695440,January,16,2012,21,42,35
60731832,June,4,2013,19,23,21
23236718,July,22,2011,13,17,10
57161978,June,26,2012,04,00,01
1068580,May,31,2011,13,46,49
30347577,October,21,2013,20,41,28
33875349,May,20,2013,14,37,08
1553203,July,21,2011,15,41,14
35572524,February,14,2012,01,25,19
40642546,January,5,2012,05,01,00
80338771,December,19,2012,05,01,01
39673289,November,12,2012,20,35,34
76671510,May,30,2012,20,23,30
11831612,April,19,2013,18,39,24
79342118,October,28,2013,18,39,40
918215,April,24,2012,11,00,01
41156509,March,22,2013,11,01,01
86676097,July,2,2013,20,09,47
62620736,March,7,2013,12,00,01
21848981,September,10,2012,20,53,04
76136907,July,3,2013,17,51,43
6330703,April,19,2013,17,46,01
59350154,December,3,2012,18,32,27
1754810,August,26,2011,09,16,24
58377361,June,27,2012,20,29,14
56137212,February,8,2013,21,13,52
87990590,April,21,2011,09,02,10
68385836,May,31,2011,17,13,06
38367783,October,25,2013,19,09,13
53061838,April,16,2013,20,35,11
84417880,April,30,2011,17,03,26
36522185,May,20,2012,23,18,58
12756450,February,1,2013,14,10,33
46019563,April,17,2013,21,01,14
67885178,June,2,2011,04,40,13
55134216,February,16,2011,15,14,37
98522192,December,10,2011,05,01,00
29165670,May,9,2013,09,30,00
54609091,October,7,2010,07,27,10
62253379,September,6,2011,04,01,01
16325603,November,20,2013,22,11,38
65655155,October,17,2013,04,00,03
4815196,March,27,2012,04,01,00
46480179,October,10,2012,13,35,00
53071726,February,5,2013,05,01,01
3264981,August,1,2013,09,19,37
57737541,April,16,2012,21,00,48
93129510,January,28,2013,05,00,01
50713599,August,22,2013,20,25,03
57765470,October,30,2012,17,26,12
96207339,February,8,2012,12,33,57
78667730,March,7,2012,18,29,27
4870679,January,19,2012,16,03,42
74411511,May,23,2012,22,42,24
89136737,August,27,2013,19,19,21
72315541,September,27,2012,19,57,47
23046243,June,15,2013,04,01,01
70873751,June,3,2013,10,01,22
24128896,June,21,2010,04,01,00
42240714,August,22,2012,06,03,57
73921691,May,17,2011,03,28,11
1469863,March,1,2011,08,30,03
95661802,December,8,2010,21,28,53
73279062,October,26,2012,04,01,01
95570929,February,1,2013,21,23,16
98038136,September,17,2013,13,35,58
96585384,July,20,2011,17,43,47
26267291,March,22,2012,20,10,11
29639619,January,9,2013,21,00,00
44558894,May,24,2013,20,55,02
12499748,September,4,2013,16,15,47
16575531,May,23,2011,07,13,13
28786081,July,30,2010,13,58,29
2317278,November,17,2010,23,00,23
20171693,December,15,2011,17,10,55
37182781,June,27,2011,18,48,10
84399701,June,1,2012,04,01,00
21678873,November,5,2012,06,37,06
76196585,May,29,2013,11,01,01
66688049,June,18,2012,15,32,26
91251681,December,24,2012,19,16,35
57824108,January,11,2012,00,21,06
31427191,December,28,2011,20,11,03
69796063,October,18,2013,22,01,00
51155004,October,1,2012,12,54,37
36563107,July,9,2013,20,47,57
83933795,January,4,2013,21,43,33
10118507,November,1,2013,15,28,32
46251041,October,25,2013,14,36,22
68283862,April,30,2013,21,42,53
98734518,June,20,2012,23,01,00
79758846,July,12,2012,21,47,50
23633106,March,6,2013,00,01,00
54185246,September,21,2011,04,01,00
38122826,May,19,2013,22,00,29
36491159,February,14,2011,13,32,58
1225779,September,5,2012,16,35,59
88834234,May,3,2013,09,26,40
99891478,November,29,2011,05,00,00
77844616,February,25,2011,13,31,00
83212002,September,16,2011,22,00,26
77171528,January,18,2012,23,47,29
71732040,May,18,2011,11,39,02
8174867,October,21,2011,11,11,50
54423930,November,13,2013,19,15,54
10573410,January,31,2012,23,41,24
62838295,June,11,2013,20,11,26
46402850,October,4,2013,22,14,17
65011,March,21,2012,16,35,00
63263161,February,24,2012,05,01,01
45485507,June,8,2011,23,00,01
29108973,December,7,2012,01,12,05
99654755,September,13,2013,21,37,36
52570008,October,6,2010,13,50,43
1153381,March,20,2013,13,54,20
92505700,August,13,2011,04,01,01
59836348,August,23,2013,02,38,52
37022996,May,8,2013,04,01,00
21404431,February,19,2010,20,15,57
92844570,September,11,2013,18,00,48
85587704,April,25,2013,10,23,36
8503485,February,20,2012,18,13,16
91566327,May,10,2011,20,23,22
76274191,August,5,2011,19,39,57
19929414,April,7,2011,15,27,57
54368233,January,20,2012,14,36,33
18446619,February,15,2011,20,26,20
31240046,January,29,2013,22,08,27
23131582,February,7,2013,06,22,39
72315483,September,23,2010,17,18,17
67515891,August,16,2011,11,01,01
17480016,August,24,2013,04,00,01
25734774,April,19,2012,21,01,47
98073549,July,24,2012,14,56,15
47650613,October,15,2012,04,01,00
22538690,May,11,2011,02,54,16
43149335,June,21,2011,20,32,08
18125339,July,8,2010,20,00,00
18688568,May,8,2013,01,06,26
94180960,June,8,2012,11,00,01
78246615,June,11,2013,04,01,01
90708635,May,14,2013,23,01,00
3414313,September,3,2013,20,40,34
97922951,October,18,2010,09,18,56
48365180,February,2,2012,05,01,01
87398010,March,21,2012,04,13,56
64293132,September,30,2010,04,00,15
11265453,April,10,2012,11,00,01
22870067,September,26,2013,22,01,01
5975637,June,1,2011,21,29,46
58312022,February,17,2011,11,50,30
11345971,June,30,2011,21,09,27
94799743,May,22,2013,17,48,01
2115614,October,22,2012,16,49,39
30200310,July,25,2012,04,01,00
43335600,December,4,2012,14,29,16
42023245,September,21,2012,11,00,01
92285510,September,24,2013,04,01,00
10625717,June,20,2011,01,01,43
59233967,September,18,2012,14,52,43
81525800,January,22,2013,21,22,37
22342474,May,12,2011,11,39,44
48728260,August,12,2013,06,14,14
14517801,September,4,2012,20,11,15
4825484,December,20,2010,02,00,15
57522786,August,21,2013,20,06,26
79771455,January,20,2012,21,41,54
13167228,June,5,2013,19,14,18
13103683,February,23,2012,22,16,13
99674988,April,23,2012,20,22,43
8037151,April,11,2013,20,25,22
51621666,October,4,2012,20,27,27
83443704,January,22,2013,17,36,23
87564775,March,8,2012,23,26,01
82375419,July,31,2012,20,05,02
38015304,June,26,2012,10,43,55
26096134,August,15,2012,13,05,52
47361727,April,19,2013,21,22,38
34585161,October,21,2013,04,01,00
39637518,December,17,2011,05,01,01
39507446,March,12,2013,04,24,14
47722226,July,18,2013,15,47,59
13559511,September,30,2011,20,53,29
27755301,October,25,2013,20,41,03
71098981,November,19,2013,21,31,19
77709778,July,20,2010,08,28,27
51702610,November,11,2010,23,07,28
56642712,July,23,2010,20,27,35
83267654,January,30,2012,13,00,08
59209264,November,18,2013,05,01,00
64114806,July,3,2012,20,29,05
13902421,September,6,2012,21,41,51
7658786,April,7,2011,07,46,12
87327510,July,22,2013,23,01,00
51149198,November,7,2012,21,00,00
52353415,August,10,2012,01,36,04
3698481,July,18,2013,00,50,10
39031692,September,7,2012,21,33,10
41466604,May,30,2013,14,35,04
94206987,November,10,2010,11,46,07
71814190,August,15,2013,14,06,37
72907668,September,5,2012,22,21,11
82500860,March,29,2012,17,27,42
57791282,July,14,2011,23,33,34
44413448,January,5,2013,05,00,01
31173872,August,26,2011,15,59,15
30285993,October,12,2010,11,22,05
55785986,March,25,2013,04,01,01
34094628,April,11,2012,13,57,49
47194482,June,15,2012,21,55,37
8426473,September,19,2012,20,35,20
68291792,January,20,2012,13,25,15
1045735,February,14,2011,21,40,58
85191502,October,30,2012,16,00,00
50160993,January,31,2013,22,18,36
39992820,August,4,2012,21,14,31
86879555,October,29,2010,20,58,42
64824004,March,28,2012,18,18,23
28834762,January,2,2013,15,15,19
52276983,October,11,2010,13,36,50
78020446,October,26,2012,01,22,31
26014600,February,22,2011,10,46,47
8436815,March,27,2013,20,26,26
22062167,December,23,2011,00,00,00
98846822,May,10,2013,17,15,48
40618731,December,14,2012,12,52,46
58404765,January,23,2013,16,40,25
20742353,October,17,2012,21,06,01
65800845,October,25,2013,14,48,42
38640670,July,19,2010,21,02,54
13704481,June,10,2013,22,35,05
39464057,April,6,2011,23,15,04
66047860,March,26,2011,04,45,55
7608530,May,31,2013,04,01,01
72269487,April,13,2012,20,31,16
75415154,June,21,2012,14,39,14
39366331,March,27,2013,20,00,00
58889483,October,13,2011,20,25,20
6900404,February,16,2011,21,49,42
8669221,April,17,2012,14,39,45
92849412,September,17,2013,20,48,28
66671541,August,27,2013,20,48,22
63404226,March,2,2012,23,49,02
43379441,October,20,2011,16,54,38
93242144,January,9,2013,12,00,00
97050823,September,21,2010,23,11,43
70858416,March,11,2011,00,45,20
45476343,August,31,2013,04,00,01
1315397,April,19,2013,21,01,28
67750462,June,29,2010,20,22,11
3714441,February,13,2013,12,01,01
10425282,March,9,2011,10,57,05
31845456,July,30,2010,20,20,35
22064790,November,4,2013,05,09,55
61534954,January,30,2013,14,13,28
29667742,February,13,2012,10,09,36
94368743,September,18,2013,09,40,23
48332973,August,22,2012,04,30,52
59490681,December,20,2011,05,01,34
87746850,December,16,2010,05,38,04
81723905,February,14,2011,12,02,39
76309118,August,8,2011,20,38,19
32547117,November,22,2013,11,54,35
37366004,June,14,2013,17,14,05
1746731,June,14,2010,11,01,47
91162232,October,22,2011,04,01,01
43150101,September,23,2010,19,09,00
63213597,February,16,2012,00,12,16
18414329,May,28,2013,04,01,00
70342463,November,22,2012,16,47,17
4591995,March,7,2011,05,02,00
6068321,October,27,2010,16,05,48
4926600,November,17,2012,05,00,01
69794515,March,30,2011,20,09,24
55482300,May,8,2013,21,11,48
55228563,September,29,2010,16,01,34
70887103,November,12,2013,05,01,01
68498169,January,11,2012,02,35,07
74941419,August,29,2012,20,01,00
8204412,April,23,2013,23,10,25
85536337,November,18,2013,05,01,00
15408011,August,18,2011,00,00,10
15307763,May,24,2012,11,00,01
18883348,April,24,2013,13,54,08
28253708,January,23,2013,17,48,28
11139469,August,3,2013,04,01,00
5606698,June,17,2010,08,20,13
93103004,June,5,2013,20,26,06
21513342,August,30,2012,23,14,36
28535551,April,23,2010,21,21,34
67394416,September,1,2011,18,30,00
39349767,January,25,2012,09,26,34
37919550,March,23,2012,03,03,24
97548981,January,25,2012,21,00,00
60410591,May,22,2012,04,01,00
72857734,March,10,2011,21,12,43
81267132,August,8,2013,20,46,02
27009154,February,27,2013,21,37,32
92580644,April,9,2009,23,15,33
93766530,August,20,2013,22,23,23
50939861,August,23,2012,14,16,33
69903705,September,12,2011,22,42,09
92572334,October,26,2012,07,50,32
49175616,November,25,2013,05,01,00
39755439,October,20,2011,16,16,57
67208871,June,28,2012,13,37,01
3222050,March,23,2012,19,59,54
8386456,April,16,2012,17,13,38
5966706,January,7,2013,16,00,00
14769024,August,17,2011,21,27,11
37394199,October,4,2010,15,47,04
86743753,July,12,2011,10,07,28
93143086,April,15,2012,15,07,12
24474919,July,11,2012,20,46,21
48757915,October,18,2012,09,50,58
85639671,October,21,2012,14,33,05
78050169,February,9,2012,15,05,37
43959498,November,1,2012,12,26,26
62036205,December,6,2010,21,41,01
80425841,October,30,2012,20,10,29
12346419,February,14,2013,16,45,21
61314402,March,14,2008,01,14,51
55134677,October,10,2011,20,20,37
5312837,June,6,2011,04,01,00
36587806,February,22,2013,22,22,22
63480705,August,2,2013,04,01,00
73060262,March,28,2011,13,00,00
72383361,August,24,2012,14,11,26
48061654,January,22,2013,21,11,53
576173,May,9,2011,23,30,31
184768,July,11,2011,04,01,00
65607363,August,14,2012,06,53,57
46563490,March,8,2011,06,40,51
30186943,October,8,2010,20,29,33
30994656,April,12,2011,00,24,35
69212670,November,4,2012,23,01,00
71222549,February,23,2012,12,34,17
18086641,July,19,2010,17,19,27
71640172,June,13,2013,22,18,02
35782097,September,4,2012,00,00,00
90439254,August,18,2011,04,01,00
57923660,January,15,2013,09,14,53
99821260,June,28,2013,04,01,00
99324209,November,13,2012,05,01,01
12873637,September,21,2010,22,19,55
88831678,March,14,2011,04,00,11
99631785,July,20,2011,20,48,21
98778111,September,12,2012,10,13,55
66087860,September,6,2012,21,14,23
6262094,November,5,2010,03,58,22
70653204,September,4,2013,20,33,43
61966173,May,13,2012,17,24,18
69347185,August,28,2013,18,28,20
40003582,October,4,2013,04,01,00
24739757,March,16,2012,16,38,39
87598423,January,8,2013,05,01,01
82634224,September,26,2012,20,49,38
94524019,March,15,2013,21,58,04
69605666,July,5,2011,04,01,00
15613864,February,15,2012,05,01,00
96764321,November,15,2010,21,26,11
92828740,October,18,2011,00,36,19
64516542,February,11,2011,17,10,49
93230495,March,31,2011,07,37,54
96273962,July,20,2012,20,13,19
23862077,December,16,2010,22,00,00
48626617,October,29,2010,20,30,19
92723658,October,1,2010,14,57,07
16961562,November,29,2011,08,55,52
81261891,April,12,2011,10,11,59
62688732,June,25,2012,20,28,53
87589880,August,23,2012,17,32,44
33604481,May,29,2013,12,21,36
41866978,August,29,2013,20,36,02
7107009,April,19,2013,20,07,47
60674718,February,21,2013,12,00,01
7877238,August,1,2011,11,15,48
53391729,May,1,2012,21,16,29
947061,January,26,2013,03,00,00
51338612,April,29,2013,16,32,23
76494871,July,21,2010,13,48,50
16054068,October,29,2012,22,57,55
94339587,July,11,2011,21,52,23
67317714,August,23,2013,20,15,54
58732157,July,1,2013,17,41,58
11780262,September,4,2013,04,01,00
66461940,April,29,2011,19,17,35
80891964,May,12,2011,17,27,25
45856389,August,15,2012,01,42,31
81633650,November,17,2010,16,26,43
99552829,April,30,2013,04,00,00
55052528,July,29,2010,20,15,04
32401115,June,13,2011,17,46,42
39736270,September,29,2010,08,30,29
63709369,September,9,2011,11,01,01
99368919,April,12,2012,04,01,00
31323298,June,18,2011,04,01,01
32450226,July,19,2012,14,43,06
86456315,June,27,2013,20,36,26
98142700,July,18,2011,20,27,21
68956121,July,18,2013,20,52,04
78225899,July,26,2013,20,19,03
86818631,April,30,2012,20,33,16
15551384,April,27,2010,11,03,00
21700064,January,31,2013,12,01,01
4002398,November,3,2010,19,44,49
8332289,September,3,2013,21,30,17
17289705,July,22,2011,20,12,57
8913847,June,26,2012,06,55,52
25079484,October,28,2010,09,24,59
99925308,May,24,2011,11,23,22
36249336,July,18,2013,04,01,01
58158458,November,6,2012,21,39,58
14007581,November,2,2010,08,29,18
64307091,July,1,2012,23,00,07
63418216,October,8,2012,21,00,07
89875268,November,13,2012,16,33,01
13257629,October,5,2012,20,15,28
30013037,June,28,2010,17,33,14
69476003,November,25,2013,20,48,01
22191535,November,21,2013,22,04,18
50436110,February,6,2012,20,59,43
42300280,March,28,2011,07,22,01
91633442,June,27,2013,04,01,00
61780670,December,22,2010,01,54,03
59102133,September,6,2012,19,21,16
26318781,September,16,2011,15,58,50
71440044,April,19,2012,20,12,37
32638296,June,17,2011,22,36,04
58780514,November,19,2013,01,18,55
5326594,April,11,2011,19,41,07
56036872,June,23,2011,14,40,43
18766338,June,20,2012,20,28,44
62056570,August,2,2010,17,42,22
45320095,September,21,2010,19,43,16
66345285,October,14,2011,08,21,08
33357115,July,19,2013,15,15,51
32285118,May,16,2011,22,18,29
42574048,January,8,2013,09,12,55
91863204,May,11,2013,23,00,04
89239228,December,13,2010,20,50,27
85746272,November,12,2012,21,26,54
66305128,August,23,2011,16,31,53
26010771,December,9,2010,23,12,33
94047141,October,5,2011,22,25,50
37778457,September,12,2012,11,01,01
21543576,June,5,2011,23,01,00
5355863,November,24,2012,00,00,01
28699183,March,8,2012,05,01,00
41573654,September,18,2013,02,29,23
24109341,September,24,2013,19,29,35
45104903,December,16,2010,20,56,20
25967142,August,30,2012,02,44,40
74611140,April,5,2012,07,16,30
24360412,April,27,2011,16,44,31
41986490,May,17,2013,21,51,03
63849935,April,30,2013,20,27,31
79892201,April,26,2010,21,00,01
40368062,October,13,2010,10,31,29
59653458,April,27,2011,22,01,40
78263980,August,16,2012,20,50,54
72531929,November,2,2010,21,48,41
81592118,August,13,2013,16,59,08
19040079,June,26,2013,06,30,00
75230745,December,22,2011,09,06,28
16711668,March,14,2011,22,38,58
97494155,April,9,2013,21,19,37
42393612,June,16,2010,00,44,22
23687853,July,22,2013,12,44,50
29385121,April,20,2011,10,00,00
78916913,July,5,2012,14,53,58
48705721,July,20,2010,02,39,13
99571404,July,13,2011,20,12,53
10099654,July,17,2012,19,40,02
99442783,August,14,2012,04,01,01
54462263,April,19,2013,04,01,00
91272548,May,15,2012,04,01,01
